Waktu Update,Ticker,Kategori,Valuasi,PER (x),PBV (x),Harga (Rp),Harga MA20,Support,Resistance,Change (%),Volume,Vol Breakout,RSI (14D),Momentum,MA Signal,MA Cross,MACD,"Trend MA (5,20,50)",Status Bandar,OBV Trend,Status Gap,Tekanan Bandar,Status BB,Risiko,Pola Candle,Posisi Entry,Likuiditas,Posisi VWAP,Kekuatan A/D,Kelas Transaksi,RVOL (Anomali Vol),Fase Siklus Bandar,Karakter Gorengan,Sinyal Cuci Barang,Streak Harian,Auto Trading Plan,Status Open,Risk/Reward Ratio,Total Score,Rekomendasi,Status Akuisisi,Terakhir Update
09:00,BUMI,Big Cap (Lapis 1),Overvalued (Mahal),38.018433,41249.996,165.0,155,136,196,1.8518518518518516,2318947200,Normal,55,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Tinggi,Doji (Ragu-ragu),Rawan Pucuk (High Risk),> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Sultan (> 50M/hari),Normal (50-150%),Mark-Up (Fase Pesta),Normal,Normal,Naik 2 Hari Beruntun,TP: 179 | CL: 155,Normal,Menengah (1:1),5,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,WIKA,Mid Cap (Lapis 2),Fair Value (Wajar),0.0,-4.0231924,204.0,204,204,204,0.0,0,Normal,0,Negatif,Downtrend,Bearish,Bearish MACD,Konsolidasi / Transisi,Normal,Netral,Normal,Tidak Ada Transaksi,Squeeze,Rendah,Doji (Ragu-ragu),Dekat Support (Low Risk),< 1 Miliar,Di Atas VWAP (Kuat),Netral,Gorengan Sepi (< 5M),Normal (50-150%),Sideways,Solid (Jarang Dibanting),Normal,Sideways / Stagnan,TP: 205 | CL: 203,Normal,Di Area Support,0,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,WOOD,Mid Cap (Lapis 2),Overvalued (Mahal),26.048563,0.32845843,236.0,209,170,260,0.0,2730200,Normal,57,Negatif,Uptrend,Bullish,Strong Bullish,Awal Reversal (5>20),Normal,Akumulasi (Naik),Gap Up (+3.4%),Seimbang / Adu Mekanik,Normal,Tinggi,Normal,Rawan Pucuk (High Risk),< 1 Miliar,Persis di VWAP,Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Sepi (< 50%),Accumulation (Kumpul Barang),Solid (Jarang Dibanting),Normal,Sideways / Stagnan,TP: 262 | CL: 218,Normal,Tidak Ideal (< 1:1),6,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,WSBP,Small Cap (Lapis 3),Fair Value (Wajar),0.0,-0.3427844,14.0,14,14,14,0.0,0,Normal,44,Negatif,Downtrend,Bearish,Bullish MACD,Konsolidasi / Transisi,Normal,Netral,Normal,Tidak Ada Transaksi,Squeeze,Rendah,Doji (Ragu-ragu),Dekat Support (Low Risk),< 1 Miliar,Di Atas VWAP (Kuat),Netral,Gorengan Sepi (< 5M),Normal (50-150%),Sideways,Solid (Jarang Dibanting),Normal,Sideways / Stagnan,TP: 15 | CL: 13,Normal,Di Area Support,1,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,YPAS,Small Cap (Lapis 3),Overvalued (Mahal),49.253735,3.5712545,660.0,604,535,715,10.92436974789916,280100,Tembus MA20,59,Positif,Uptrend,Bearish,Bullish MACD,Strong Downtrend (5<20<50),Akumulasi Kuat,Akumulasi (Naik),Gap Up (+2.5%),Seimbang / Adu Mekanik,Breakout Upper,Tinggi,Normal,Rawan Pucuk (High Risk),< 1 Miliar,Di Atas VWAP (Kuat),Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Anomali Tinggi (150-300%),Accumulation (Kumpul Barang),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 737 | CL: 608,Normal,Tidak Ideal (< 1:1),8,BELI,TIDAK ADA,2026-08-03 09:00:03
09:00,YULE,Mid Cap (Lapis 2),Overvalued (Mahal),40.0,7.762156,3380.0,3358,3010,3780,0.2967359050445104,2900,Normal,50,Positif,Uptrend,Bullish,Strong Bullish,Awal Reversal (5>20),Normal,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Sedang,Doji (Ragu-ragu),Rawan Pucuk (High Risk),< 1 Miliar,Di Bawah VWAP (Lemah),Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Sepi (< 50%),Accumulation (Kumpul Barang),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 1 Hari Beruntun,TP: 3587 | CL: 3241,Normal,Menengah (1:1),4,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,YUPI,Big Cap (Lapis 1),Overvalued (Mahal),17.825556,6.446628,1310.0,1336,1290,1855,0.7692307692307693,16400,Normal,47,Positif,Downtrend,Bearish,Bullish MACD,Strong Downtrend (5<20<50),Normal,Distribusi (Turun),Normal,Dominan Beli (Hajar Kanan),Normal,Tinggi,Normal,Dekat Support (Low Risk),< 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Sepi (< 50%),Mark-Down (Fase Runtuh),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 1 Hari Beruntun,TP: 1350 | CL: 1282,Normal,Sangat Menarik (> 1:3),3,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,ZATA,Small Cap (Lapis 3),Fair Value (Wajar),0.0,1.6059176,66.0,57,50,86,3.125,64805600,Normal,60,Positif,Uptrend,Bullish,Strong Bullish,Awal Reversal (5>20),Normal,Distribusi (Turun),Normal,Dominan Beli (Hajar Kanan),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Ritel Aktif (5M - 50M),Sepi (< 50%),Accumulation (Kumpul Barang),Normal,Normal,Naik 2 Hari Beruntun,TP: 74 | CL: 60,Normal,Menengah (1:1),6,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,ZBRA,Small Cap (Lapis 3),Fair Value (Wajar),0.0,0.11446389,50.0,50,50,50,0.0,0,Normal,0,Negatif,Downtrend,Bearish,Bearish MACD,Konsolidasi / Transisi,Normal,Netral,Normal,Tidak Ada Transaksi,Squeeze,Rendah,Doji (Ragu-ragu),Dekat Support (Low Risk),< 1 Miliar,Di Atas VWAP (Kuat),Netral,Gorengan Sepi (< 5M),Normal (50-150%),Sideways,Solid (Jarang Dibanting),Normal,Sideways / Stagnan,TP: 51 | CL: 49,Normal,Di Area Support,0,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,ZINC,Small Cap (Lapis 3),Fair Value (Wajar),0.0,2.0006669,30.0,30,30,30,0.0,0,Normal,0,Negatif,Downtrend,Bearish,Bearish MACD,Konsolidasi / Transisi,Normal,Netral,Normal,Tidak Ada Transaksi,Squeeze,Rendah,Doji (Ragu-ragu),Dekat Support (Low Risk),< 1 Miliar,Di Atas VWAP (Kuat),Netral,Gorengan Sepi (< 5M),Normal (50-150%),Sideways,Solid (Jarang Dibanting),Normal,Sideways / Stagnan,TP: 31 | CL: 29,Normal,Di Area Support,0,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,ZONE,Small Cap (Lapis 3),Fair Value (Wajar),13.556378,1.7452126,765.0,579,450,950,1.3245033112582782,216200,Normal,72,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Gap Down (-4.0%),Dominan Beli (Hajar Kanan),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),< 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Sepi (< 50%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 1 Hari Beruntun,TP: 865 | CL: 697,Normal,Tidak Ideal (< 1:1),7,BELI,TIDAK ADA,2026-08-03 09:00:03
09:00,ZYRX,Small Cap (Lapis 3),Undervalued (Murah),2.3233485,0.47246617,121.0,127,118,140,-0.819672131147541,1310100,Tembus MA20,33,Negatif,Downtrend,Bearish,Strong Bearish,Strong Downtrend (5<20<50),Normal,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Sedang,Normal,Dekat Support (Low Risk),< 1 Miliar,Di Bawah VWAP (Lemah),Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Normal (50-150%),Mark-Down (Fase Runtuh),Normal,Jarum Bawah (Sinyal Pantulan Kuat),Turun 2 Hari Beruntun,TP: 131 | CL: 114,Normal,Sangat Menarik (> 1:3),1,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,TRUE,Small Cap (Lapis 3),Fair Value (Wajar),7.6335874,1.5621582,50.0,50,50,50,0.0,0,Normal,26,Negatif,Downtrend,Bearish,Bullish MACD,Konsolidasi / Transisi,Normal,Netral,Normal,Tidak Ada Transaksi,Squeeze,Rendah,Doji (Ragu-ragu),Dekat Support (Low Risk),< 1 Miliar,Di Atas VWAP (Kuat),Netral,Gorengan Sepi (< 5M),Normal (50-150%),Sideways,Solid (Jarang Dibanting),Normal,Sideways / Stagnan,TP: 51 | CL: 49,Normal,Di Area Support,1,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:05,BUMI,Big Cap (Lapis 1),Overvalued (Mahal),38.018433,41249.996,165.0,155,136,196,1.8518518518518516,2318947200,Normal,55,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Tinggi,Doji (Ragu-ragu),Rawan Pucuk (High Risk),> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Sultan (> 50M/hari),Normal (50-150%),Mark-Up (Fase Pesta),Normal,Normal,Naik 2 Hari Beruntun,TP: 179 | CL: 155,Normal,Menengah (1:1),5,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,BNBR,Big Cap (Lapis 1),Overvalued (Mahal),44.34389,4.393437,98.0,95,80,122,1.0309278350515463,1808208800,Normal,50,Positif,Uptrend,Bullish,Strong Bullish,Awal Reversal (5>20),Normal,Distribusi (Turun),Gap Up (+3.1%),Dominan Jual (Guyur),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Sultan (> 50M/hari),Sepi (< 50%),Accumulation (Kumpul Barang),Normal,Normal,Naik 2 Hari Beruntun,TP: 112 | CL: 88,Normal,Menengah (1:1),5,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,BRMS,Big Cap (Lapis 1),Overvalued (Mahal),83.333336,62222.227,560.0,552,472,650,0.9009009009009009,276338500,Normal,49,Positif,Uptrend,Bullish,Strong Bullish,Awal Reversal (5>20),Normal,Distribusi (Turun),Normal,Dominan Jual (Guyur),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Sultan (> 50M/hari),Normal (50-150%),Accumulation (Kumpul Barang),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 615 | CL: 523,Normal,Menengah (1:1),4,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,DEWA,Big Cap (Lapis 1),Fair Value (Wajar),4.10861,2.3760085,460.0,391,296,486,2.2222222222222223,1047770300,Tembus MA20,68,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Gap Up (+2.2%),Dominan Jual (Guyur),Normal,Tinggi,Doji (Ragu-ragu),Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Distribusi Pro (Guyuran),Sultan (> 50M/hari),Normal (50-150%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 502 | CL: 431,Normal,Tidak Ideal (< 1:1),8,BELI,TIDAK ADA,2026-08-03 09:05:01
09:05,PADI,Small Cap (Lapis 3),Overvalued (Mahal),0.0,4.726999,69.0,74,60,89,0.0,418486200,Normal,45,Negatif,Downtrend,Bearish,Strong Bearish,Strong Downtrend (5<20<50),Normal,Distribusi (Turun),Normal,Dominan Jual (Guyur),Normal,Tinggi,Doji (Ragu-ragu),Rawan Pucuk (High Risk),> 1 Miliar,Di Bawah VWAP (Lemah),Distribusi Pro (Guyuran),Ritel Aktif (5M - 50M),Normal (50-150%),Mark-Down (Fase Runtuh),Normal,Normal,Sideways / Stagnan,TP: 80 | CL: 61,Normal,Ideal (1:2),0,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,TPIA,Big Cap (Lapis 1),Overvalued (Mahal),149.27435,48000.0,2160.0,2015,1770,2370,2.3696682464454977,266975100,Normal,54,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Sultan (> 50M/hari),Sepi (< 50%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 1 Hari Beruntun,TP: 2363 | CL: 2024,Normal,Tidak Ideal (< 1:1),6,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,BIPI,Mid Cap (Lapis 2),Overvalued (Mahal),0.0,20285.713,142.0,141,115,175,1.4285714285714286,502195700,Normal,48,Positif,Uptrend,Bullish,Bullish MACD,Awal Reversal (5>20),Normal,Distribusi (Turun),Gap Up (+2.1%),Dominan Jual (Guyur),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Sultan (> 50M/hari),Normal (50-150%),Accumulation (Kumpul Barang),Normal,Normal,Naik 2 Hari Beruntun,TP: 159 | CL: 130,Normal,Menengah (1:1),5,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,DSSA,Big Cap (Lapis 1),Overvalued (Mahal),33.55705,70833.336,850.0,831,760,985,1.1904761904761905,156688400,Normal,52,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Distribusi (Turun),Gap Up (+2.4%),Dominan Jual (Guyur),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Sultan (> 50M/hari),Sepi (< 50%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 925 | CL: 800,Normal,Ideal (1:2),6,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,CUAN,Big Cap (Lapis 1),Overvalued (Mahal),30.673431,221666.67,665.0,658,590,825,2.307692307692308,170972100,Normal,49,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Sultan (> 50M/hari),Sepi (< 50%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 1 Hari Beruntun,TP: 734 | CL: 618,Normal,Ideal (1:2),4,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,BRPT,Big Cap (Lapis 1),Overvalued (Mahal),16.920397,70961.54,1845.0,1712,1475,1925,3.072625698324022,162512500,Normal,60,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Gap Up (+2.2%),Dominan Beli (Hajar Kanan),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Sultan (> 50M/hari),Normal (50-150%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 4 Hari Beruntun,TP: 1975 | CL: 1757,Normal,Tidak Ideal (< 1:1),8,BELI,TIDAK ADA,2026-08-03 09:05:01
09:05,BBRI,Big Cap (Lapis 1),Undervalued (Murah),7.8125,1.3534685,3040.0,2911,2680,3080,1.6722408026755853,226634400,Normal,60,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Distribusi (Turun),Normal,Dominan Beli (Hajar Kanan),Normal,Sedang,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Sultan (> 50M/hari),Normal (50-150%),Mark-Up (Fase Pesta),Normal,Normal,Naik 2 Hari Beruntun,TP: 3153 | CL: 2964,Normal,Tidak Ideal (< 1:1),6,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,BUVA,Big Cap (Lapis 1),Overvalued (Mahal),1113.9241,10.053237,880.0,874,760,1015,7.975460122699387,232433700,Normal,53,Positif,Uptrend,Bearish,Bearish MACD,Konsolidasi / Transisi,Normal,Distribusi (Turun),Gap Up (+2.5%),Dominan Beli (Hajar Kanan),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Distribusi Pro (Guyuran),Sultan (> 50M/hari),Normal (50-150%),Mark-Up (Fase Pesta),Normal,Normal,Naik 2 Hari Beruntun,TP: 981 | CL: 812,Normal,Menengah (1:1),5,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,BULL,Mid Cap (Lapis 2),Overvalued (Mahal),12.548369,32428.57,454.0,376,300,478,0.0,710256700,Tembus MA20,66,Negatif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Distribusi Kuat,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Distribusi Pro (Guyuran),Sultan (> 50M/hari),Normal (50-150%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Sideways / Stagnan,TP: 500 | CL: 423,Normal,Tidak Ideal (< 1:1),5,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,COCO,Mid Cap (Lapis 2),Overvalued (Mahal),15.257731,9.611222,111.0,137,103,216,5.714285714285714,542878000,Normal,39,Positif,Downtrend,Bearish,Strong Bearish,Strong Downtrend (5<20<50),Normal,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Tinggi,Normal,Area Tengah,> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Sultan (> 50M/hari),Normal (50-150%),Mark-Down (Fase Runtuh),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 1 Hari Beruntun,TP: 131 | CL: 97,Open = Low (Bullish Kuat),Sangat Menarik (> 1:3),1,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,YELO,Small Cap (Lapis 3),Undervalued (Murah),5.154014,0.6116824,85.0,76,68,95,-1.1627906976744187,218802300,Tembus MA20,62,Negatif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Distribusi Kuat,Distribusi (Turun),Gap Up (+2.3%),Dominan Jual (Guyur),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Persis di VWAP,Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Anomali Tinggi (150-300%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Turun 1 Hari Beruntun,TP: 93 | CL: 79,Normal,Tidak Ideal (< 1:1),6,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,EPAC,Small Cap (Lapis 3),Fair Value (Wajar),0.0,2.8112812,62.0,67,58,81,1.639344262295082,43212400,Normal,43,Positif,Downtrend,Bearish,Strong Bearish,Konsolidasi / Transisi,Normal,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Normal,Tinggi,Doji (Ragu-ragu),Area Tengah,> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Sepi (< 50%),Distribution (Fase Jualan),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 68 | CL: 57,Normal,Sangat Menarik (> 1:3),2,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,MBMA,Big Cap (Lapis 1),Overvalued (Mahal),48.095238,33666.668,505.0,508,474,560,3.483606557377049,76990200,Tembus MA20,49,Positif,Downtrend,Bearish,Strong Bearish,Konsolidasi / Transisi,Normal,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Sedang,Normal,Area Tengah,> 1 Miliar,Di Atas VWAP (Kuat),Distribusi Pro (Guyuran),Ritel Aktif (5M - 50M),Normal (50-150%),Distribution (Fase Jualan),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 536 | CL: 483,Open = Low (Bullish Kuat),Ideal (1:2),2,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,BBRM,Small Cap (Lapis 3),Overvalued (Mahal),8.750935,23400.0,117.0,115,107,127,0.8620689655172413,15468800,Tembus MA20,53,Positif,Uptrend,Bearish,Bearish MACD,Konsolidasi / Transisi,Normal,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Normal,Sedang,Doji (Ragu-ragu),Area Tengah,> 1 Miliar,Di Atas VWAP (Kuat),Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Anomali Tinggi (150-300%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 127 | CL: 110,Normal,Menengah (1:1),5,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,BMRI,Big Cap (Lapis 1),Undervalued (Murah),6.277436,1.3741242,4190.0,4207,3940,4520,0.7211538461538461,97657300,Normal,50,Positif,Downtrend,Bearish,Bearish MACD,Konsolidasi / Transisi,Normal,Akumulasi (Naik),Normal,Dominan Beli (Hajar Kanan),Normal,Tinggi,Normal,Area Tengah,> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Sultan (> 50M/hari),Normal (50-150%),Distribution (Fase Jualan),Solid (Jarang Dibanting),Normal,Naik 2 Hari Beruntun,TP: 4364 | CL: 4073,Normal,Menengah (1:1),3,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,LPKR,Mid Cap (Lapis 2),Undervalued (Murah),10.452962,0.14275518,60.0,61,59,67,-1.639344262295082,282069100,Tembus MA20,43,Negatif,Downtrend,Bearish,Bullish MACD,Strong Downtrend (5<20<50),Distribusi Kuat,Distribusi (Turun),Normal,Dominan Jual (Guyur),Normal,Sedang,Normal,Dekat Support (Low Risk),> 1 Miliar,Di Bawah VWAP (Lemah),Distribusi Pro (Guyuran),Ritel Aktif (5M - 50M),Anomali Tinggi (150-300%),Mark-Down (Fase Runtuh),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Turun 1 Hari Beruntun,TP: 64 | CL: 56,Normal,Sangat Menarik (> 1:3),2,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,BKSL,Big Cap (Lapis 1),Undervalued (Murah),13.203883,0.74667835,68.0,66,60,75,0.0,105938500,Normal,52,Negatif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Tinggi,Doji (Ragu-ragu),Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Distribusi Pro (Guyuran),Ritel Aktif (5M - 50M),Normal (50-150%),Mark-Up (Fase Pesta),Normal,Normal,Sideways / Stagnan,TP: 73 | CL: 64,Normal,Tidak Ideal (< 1:1),4,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,KIOS,Small Cap (Lapis 3),Overvalued (Mahal),82.608696,0.74139977,95.0,93,85,131,0.0,33583400,Normal,53,Negatif,Uptrend,Bullish,Bearish MACD,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Dominan Jual (Guyur),Normal,Tinggi,Doji (Ragu-ragu),Rawan Pucuk (High Risk),> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Normal (50-150%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Sideways / Stagnan,TP: 107 | CL: 86,Normal,Sangat Menarik (> 1:3),4,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,BBCA,Big Cap (Lapis 1),Fair Value (Wajar),13.404968,2.9992096,6325.0,6288,5975,6625,-1.937984496124031,153174800,Normal,54,Negatif,Uptrend,Bullish,Bearish MACD,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Dominan Jual (Guyur),Normal,Sedang,Normal,Area Tengah,> 1 Miliar,Persis di VWAP,Akumulasi Pro (Smart Money),Sultan (> 50M/hari),Normal (50-150%),Mark-Up (Fase Pesta),Normal,Normal,Turun 1 Hari Beruntun,TP: 6574 | CL: 6158,Normal,Tidak Ideal (< 1:1),4,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,KOTA,Mid Cap (Lapis 2),Overvalued (Mahal),30.0,1.2485667,147.0,108,86,154,-2.6490066225165565,1553168300,Tembus MA20,72,Negatif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Akumulasi Kuat,Akumulasi (Naik),Gap Down (-4.0%),Seimbang / Adu Mekanik,Breakout Upper,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Sultan (> 50M/hari),Anomali Tinggi (150-300%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Turun 1 Hari Beruntun,TP: 166 | CL: 133,Normal,Tidak Ideal (< 1:1),7,BELI,TIDAK ADA,2026-08-03 09:05:01
09:05,TLKM,Big Cap (Lapis 1),Fair Value (Wajar),14.749594,1.9333545,2630.0,2584,2420,2770,-1.4981273408239701,91987400,Normal,53,Negatif,Uptrend,Bullish,Strong Bullish,Awal Reversal (5>20),Normal,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Sedang,Normal,Area Tengah,> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Sultan (> 50M/hari),Normal (50-150%),Accumulation (Kumpul Barang),Normal,Normal,Turun 1 Hari Beruntun,TP: 2756 | CL: 2545,Normal,Tidak Ideal (< 1:1),4,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
09:05,CSMI,Small Cap (Lapis 3),Overvalued (Mahal),0.0,16.30315,74.0,76,70,91,1.36986301369863,8140200,Normal,47,Positif,Downtrend,Bearish,Strong Bearish,Konsolidasi / Transisi,Normal,Akumulasi (Naik),Normal,Dominan Beli (Hajar Kanan),Normal,Sedang,Doji (Ragu-ragu),Area Tengah,< 1 Miliar,Persis di VWAP,Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Normal (50-150%),Distribution (Fase Jualan),Spesialis Tiang Jemuran (Banting Pucuk),Jarum Bawah (Sinyal Pantulan Kuat),Naik 2 Hari Beruntun,TP: 80 | CL: 69,Normal,Sangat Menarik (> 1:3),3,WAIT & SEE,TIDAK ADA,2026-08-03 09:05:01
